Timestamp,Initial seed,Algorithm,Nb. rows,Nb. columns,Density,Runtime,Communication cost
2023-08-24 11:02:14.310559,"[2311075880, 2311075880, 2311075880]",Sparse sharing,900,1,0.005,1.279943,1647862
2023-08-24 11:02:15.591649,"[2311075880, 2311075880, 2311075880]",Sparse,900,1,0.005,86.068622,88693785
2023-08-24 11:03:42.787068,"[2311075880, 2311075880, 2311075880]",Sparse sharing,900,1,0.01,1.664518,3012192
2023-08-24 11:03:44.452697,"[2311075880, 2311075880, 2311075880]",Sparse,900,1,0.01,189.048849,177353801
2023-08-24 11:06:54.874771,"[2345664438, 2345664438, 2345664438]",Dense sharing,1000,1,0.001,9.453724,28028634
2023-08-24 11:07:04.609996,"[2345664438, 2345664438, 2345664438]",Dense,1000,1,0.001,0.15769,42472
2023-08-24 11:07:05.856404,"[2345664438, 2345664438, 2345664438]",Sparse sharing,1000,1,0.0001,0.071026,63993
2023-08-24 11:07:05.932994,"[2345664438, 2345664438, 2345664438]",Sparse,1000,1,0.0001,0.000389,0
2023-08-24 11:07:07.036677,"[2345664438, 2345664438, 2345664438]",Sparse sharing,1000,1,0.001,0.581994,538161
2023-08-24 11:07:07.619643,"[2345664438, 2345664438, 2345664438]",Sparse,1000,1,0.001,20.265715,21943852
2023-08-24 11:07:28.851649,"[2345664438, 2345664438, 2345664438]",Sparse sharing,1000,1,0.005,1.017838,1999578
2023-08-24 11:07:29.870361,"[2345664438, 2345664438, 2345664438]",Sparse,1000,1,0.005,114.295809,109488423
2023-08-24 11:09:25.277230,"[2345664438, 2345664438, 2345664438]",Sparse sharing,1000,1,0.01,1.907697,3682697
2023-08-24 11:09:27.186590,"[2345664438, 2345664438, 2345664438]",Sparse,1000,1,0.01,252.319333,218917582
2023-08-24 11:15:11.623353,"[80740328, 80740328, 80740328]",Sparse sharing,3000,1,0.0001,0.669383,600389
2023-08-24 11:15:12.293571,"[80740328, 80740328, 80740328]",Sparse,3000,1,0.0001,0.000158,0
2023-08-24 11:15:13.803511,"[80740328, 80740328, 80740328]",Sparse sharing,3000,1,0.001,3.136125,4436682
2023-08-24 11:15:16.941316,"[80740328, 80740328, 80740328]",Sparse,3000,1,0.001,262.239943,221108762
2023-08-24 11:35:38.808815,"[1157103124, 1157103124, 1157103124]",Sparse sharing,5000,5000,0.0001,1.124276,1675602
2023-08-24 11:35:39.940422,"[1157103124, 1157103124, 1157103124]",Sparse,5000,5000,0.0001,0.000165,0
2023-08-24 11:40:00.822397,"[607852865, 607852865, 607852865]",Sparse sharing,7000,7000,0.0001,2.32893,3169855
2023-08-24 11:40:03.152624,"[607852865, 607852865, 607852865]",Sparse,7000,7000,0.0001,136.486494,126990920
2023-08-24 11:42:27.175579,"[2376171653, 2376171653, 2376171653]",Sparse sharing,9000,9000,0.0001,4.263425,5329715
2023-08-24 11:42:31.440446,"[2376171653, 2376171653, 2376171653]",Sparse,9000,9000,0.0001,265.670502,220749901
2023-08-24 11:47:08.006289,"[1789899462, 1789899462, 1789899462]",Sparse sharing,10000,10000,0.0001,7.419094,6526575
2023-08-24 11:47:15.428432,"[1789899462, 1789899462, 1789899462]",Sparse,10000,10000,0.0001,297.225043,272506543
