Timestamp,Initial seed,Algorithm,Nb. rows,Nb. columns,Density,Runtime,Communication cost
2023-09-25 09:25:24.633938,"[3217693741, 3217693741, 3217693741]",Dense sharing,90,1,0.0001,0.008892,7300
2023-09-25 09:25:24.645624,"[3217693741, 3217693741, 3217693741]",Dense,90,1,0.0001,0.007861,384
2023-09-25 09:25:38.731389,"[3217693741, 3217693741, 3217693741]",Sparse sharing,90,1,0.0001,0.000252,0
2023-09-25 09:25:38.733632,"[3217693741, 3217693741, 3217693741]",Sparse,90,1,0.0001,0.002029,30
2023-09-25 09:25:50.306061,"[2252540683, 2252540683, 2252540683]",Dense sharing,90,1,0.001,0.004556,7288
2023-09-25 09:25:50.315782,"[2252540683, 2252540683, 2252540683]",Dense,90,1,0.001,0.010924,384
2023-09-25 09:25:57.109825,"[2252540683, 2252540683, 2252540683]",Sparse sharing,90,1,0.001,0.000296,0
2023-09-25 09:25:57.110861,"[2252540683, 2252540683, 2252540683]",Sparse,90,1,0.001,0.013379,30
2023-09-25 09:26:08.285396,"[759296115, 759296115, 759296115]",Dense sharing,90,1,0.01,0.003838,7302
2023-09-25 09:26:08.289756,"[759296115, 759296115, 759296115]",Dense,90,1,0.01,0.022896,2064
2023-09-25 09:26:16.629909,"[759296115, 759296115, 759296115]",Sparse sharing,90,1,0.01,0.002236,1304
2023-09-25 09:26:16.632683,"[759296115, 759296115, 759296115]",Sparse,90,1,0.01,0.545125,75821
2023-09-25 09:26:25.310122,"[838757935, 838757935, 838757935]",Dense sharing,100,1,0.0001,0.012215,8045
2023-09-25 09:26:25.345083,"[838757935, 838757935, 838757935]",Dense,100,1,0.0001,0.022079,385
2023-09-25 09:26:37.844267,"[838757935, 838757935, 838757935]",Sparse sharing,100,1,0.0001,0.000227,0
2023-09-25 09:26:37.845337,"[838757935, 838757935, 838757935]",Sparse,100,1,0.0001,0.002383,30
2023-09-25 09:26:49.101984,"[1473825940, 1473825940, 1473825940]",Dense sharing,100,1,0.001,0.004571,8039
2023-09-25 09:26:49.107126,"[1473825940, 1473825940, 1473825940]",Dense,100,1,0.001,0.003933,385
2023-09-25 09:26:58.053789,"[1473825940, 1473825940, 1473825940]",Sparse sharing,100,1,0.001,0.000134,0
2023-09-25 09:26:58.054420,"[1473825940, 1473825940, 1473825940]",Sparse,100,1,0.001,0.000492,30
2023-09-25 09:27:07.061950,"[3397185744, 3397185744, 3397185744]",Dense sharing,100,1,0.01,0.0204,8038
2023-09-25 09:27:07.104168,"[3397185744, 3397185744, 3397185744]",Dense,100,1,0.01,0.054985,2068
2023-09-25 09:27:16.958893,"[3397185744, 3397185744, 3397185744]",Sparse sharing,100,1,0.01,0.002129,1303
2023-09-25 09:27:16.963471,"[3397185744, 3397185744, 3397185744]",Sparse,100,1,0.01,0.668612,75812
2023-09-25 09:27:27.258186,"[3833472447, 3833472447, 3833472447]",Dense sharing,300,1,0.0001,0.0097,22837
2023-09-25 09:27:27.290268,"[3833472447, 3833472447, 3833472447]",Dense,300,1,0.0001,0.002892,386
2023-09-25 09:27:32.880969,"[3833472447, 3833472447, 3833472447]",Sparse sharing,300,1,0.0001,0.000253,0
2023-09-25 09:27:32.883008,"[3833472447, 3833472447, 3833472447]",Sparse,300,1,0.0001,0.002077,30
2023-09-25 09:27:40.334901,"[922801664, 922801664, 922801664]",Dense sharing,300,1,0.001,0.01695,22840
2023-09-25 09:27:40.391988,"[922801664, 922801664, 922801664]",Dense,300,1,0.001,0.029495,386
2023-09-25 09:27:49.330297,"[922801664, 922801664, 922801664]",Sparse sharing,300,1,0.001,0.000253,0
2023-09-25 09:27:49.330954,"[922801664, 922801664, 922801664]",Sparse,300,1,0.001,0.001423,30
2023-09-25 09:27:59.169916,"[2074757021, 2074757021, 2074757021]",Dense sharing,300,1,0.01,0.014165,22847
2023-09-25 09:27:59.196628,"[2074757021, 2074757021, 2074757021]",Dense,300,1,0.01,0.04549,2063
2023-09-25 09:28:12.991531,"[2074757021, 2074757021, 2074757021]",Sparse sharing,300,1,0.01,0.003459,3084
