Timestamp,Initial seed,Algorithm,Nb. rows,Nb. columns,Density,Runtime,Communication cost
2023-05-24 15:40:21.230221,"[679970438, 679970438, 679970438]",Sparse,9000,1,0.01,0.907375,2128254
2023-05-24 15:40:22.776428,"[550889120, 550889120, 550889120]",Dense sharing,10000,1,0.0001,0.124795,560636
2023-05-24 15:40:22.901675,"[550889120, 550889120, 550889120]",Dense,10000,1,0.0001,0.002351,372
2023-05-24 15:40:23.522718,"[550889120, 550889120, 550889120]",Sparse sharing,10000,1,0.0001,0.001861,1688
2023-05-24 15:40:23.524936,"[550889120, 550889120, 550889120]",Sparse,10000,1,0.0001,0.109669,60100
2023-05-24 15:40:24.336052,"[1589858606, 1589858606, 1589858606]",Dense sharing,10000,1,0.001,0.118107,560622
2023-05-24 15:40:24.454665,"[1589858606, 1589858606, 1589858606]",Dense,10000,1,0.001,0.002262,372
2023-05-24 15:40:25.184237,"[1589858606, 1589858606, 1589858606]",Sparse sharing,10000,1,0.001,0.004021,10615
2023-05-24 15:40:25.188608,"[1589858606, 1589858606, 1589858606]",Sparse,10000,1,0.001,0.19246,269228
2023-05-24 15:40:26.009256,"[2173982276, 2173982276, 2173982276]",Dense sharing,10000,1,0.005,0.139136,560638
2023-05-24 15:40:26.148898,"[2173982276, 2173982276, 2173982276]",Dense,10000,1,0.005,0.002363,372
2023-05-24 15:40:26.879412,"[2173982276, 2173982276, 2173982276]",Sparse sharing,10000,1,0.005,0.012862,50291
2023-05-24 15:40:26.892645,"[2173982276, 2173982276, 2173982276]",Sparse,10000,1,0.005,0.534181,1198685
2023-05-24 15:40:28.126917,"[940086873, 940086873, 940086873]",Dense sharing,10000,1,0.01,0.121167,560634
2023-05-24 15:40:28.248606,"[940086873, 940086873, 940086873]",Dense,10000,1,0.01,0.002428,372
2023-05-24 15:40:28.892609,"[940086873, 940086873, 940086873]",Sparse sharing,10000,1,0.01,0.024205,99888
2023-05-24 15:40:28.917279,"[940086873, 940086873, 940086873]",Sparse,10000,1,0.01,0.999834,2360607
2023-05-24 15:40:30.537791,"[3423439387, 3423439387, 3423439387]",Dense sharing,30000,1,0.0001,0.350537,1680645
2023-05-24 15:40:30.888925,"[3423439387, 3423439387, 3423439387]",Dense,30000,1,0.0001,0.004418,372
2023-05-24 15:40:31.520715,"[3423439387, 3423439387, 3423439387]",Sparse sharing,30000,1,0.0001,0.003667,3840
2023-05-24 15:40:31.524851,"[3423439387, 3423439387, 3423439387]",Sparse,30000,1,0.0001,0.15122,112736
2023-05-24 15:40:32.295120,"[774575320, 774575320, 774575320]",Dense sharing,30000,1,0.001,0.353914,1680657
2023-05-24 15:40:32.649603,"[774575320, 774575320, 774575320]",Dense,30000,1,0.001,0.004589,372
2023-05-24 15:40:33.348392,"[774575320, 774575320, 774575320]",Sparse sharing,30000,1,0.001,0.00918,32133
2023-05-24 15:40:33.357915,"[774575320, 774575320, 774575320]",Sparse,30000,1,0.001,0.39432,771835
2023-05-24 15:40:34.372738,"[659451828, 659451828, 659451828]",Dense sharing,30000,1,0.005,0.360822,1680602
2023-05-24 15:40:34.734187,"[659451828, 659451828, 659451828]",Dense,30000,1,0.005,0.00474,372
2023-05-24 15:40:35.370634,"[659451828, 659451828, 659451828]",Sparse sharing,30000,1,0.005,0.051108,157878
2023-05-24 15:40:35.422093,"[659451828, 659451828, 659451828]",Sparse,30000,1,0.005,1.594726,3701421
2023-05-24 15:40:37.640419,"[1420308223, 1420308223, 1420308223]",Dense sharing,30000,1,0.01,0.351055,1680647
2023-05-24 15:40:37.992117,"[1420308223, 1420308223, 1420308223]",Dense,30000,1,0.01,0.004291,372
2023-05-24 15:40:38.681195,"[1420308223, 1420308223, 1420308223]",Sparse sharing,30000,1,0.01,0.087056,315110
2023-05-24 15:40:38.768645,"[1420308223, 1420308223, 1420308223]",Sparse,30000,1,0.01,3.111317,7363578
2023-05-24 15:40:42.557028,"[1215536733, 1215536733, 1215536733]",Dense sharing,50000,1,0.0001,0.564961,2800646
2023-05-24 15:40:43.122618,"[1215536733, 1215536733, 1215536733]",Dense,50000,1,0.0001,0.006513,372
2023-05-24 15:40:43.876021,"[1215536733, 1215536733, 1215536733]",Sparse sharing,50000,1,0.0001,0.002957,6215
2023-05-24 15:40:43.879357,"[1215536733, 1215536733, 1215536733]",Sparse,50000,1,0.0001,0.16719,170097
2023-05-24 15:40:44.725668,"[4214955015, 4214955015, 4214955015]",Dense sharing,50000,1,0.001,0.615304,2800601
2023-05-24 15:40:45.341590,"[4214955015, 4214955015, 4214955015]",Dense,50000,1,0.001,0.006263,372
2023-05-24 15:40:45.974259,"[4214955015, 4214955015, 4214955015]",Sparse sharing,50000,1,0.001,0.0144,55884
2023-05-24 15:40:45.989167,"[4214955015, 4214955015, 4214955015]",Sparse,50000,1,0.001,0.636299,1321544
2023-05-24 15:40:47.265065,"[1592563547, 1592563547, 1592563547]",Dense sharing,50000,1,0.005,0.573785,2800590
2023-05-24 15:40:47.839459,"[1592563547, 1592563547, 1592563547]",Dense,50000,1,0.005,0.006805,372
2023-05-24 15:40:48.531803,"[1592563547, 1592563547, 1592563547]",Sparse sharing,50000,1,0.005,0.073998,276659
2023-05-24 15:40:48.606186,"[1592563547, 1592563547, 1592563547]",Sparse,50000,1,0.005,2.751992,6439489
2023-05-24 15:40:52.024809,"[16435622, 16435622, 16435622]",Dense sharing,50000,1,0.01,0.55732,2800666
2023-05-24 15:40:52.582776,"[16435622, 16435622, 16435622]",Dense,50000,1,0.01,0.006429,372
2023-05-24 15:40:53.234065,"[16435622, 16435622, 16435622]",Sparse sharing,50000,1,0.01,0.138168,552653
2023-05-24 15:40:53.372682,"[16435622, 16435622, 16435622]",Sparse,50000,1,0.01,5.445578,12836779
2023-05-24 15:40:59.410512,"[3724642067, 3724642067, 3724642067]",Dense sharing,70000,1,0.0001,0.831353,3920603
2023-05-24 15:41:00.242700,"[3724642067, 3724642067, 3724642067]",Dense,70000,1,0.0001,0.013753,372
2023-05-24 15:41:00.945804,"[3724642067, 3724642067, 3724642067]",Sparse sharing,70000,1,0.0001,0.003578,8815
2023-05-24 15:41:00.949731,"[3724642067, 3724642067, 3724642067]",Sparse,70000,1,0.0001,0.196671,232138
2023-05-24 15:41:01.762142,"[926030626, 926030626, 926030626]",Dense sharing,70000,1,0.001,0.847443,3920627
2023-05-24 15:41:02.611194,"[926030626, 926030626, 926030626]",Dense,70000,1,0.001,0.013806,372
2023-05-24 15:41:03.270251,"[926030626, 926030626, 926030626]",Sparse sharing,70000,1,0.001,0.020575,81889
2023-05-24 15:41:03.291292,"[926030626, 926030626, 926030626]",Sparse,70000,1,0.001,0.884345,1918348
2023-05-24 15:41:04.843099,"[2686513563, 2686513563, 2686513563]",Dense sharing,70000,1,0.005,0.821474,3920673
2023-05-24 15:41:05.665423,"[2686513563, 2686513563, 2686513563]",Dense,70000,1,0.005,0.010233,372
2023-05-24 15:41:06.307631,"[2686513563, 2686513563, 2686513563]",Sparse sharing,70000,1,0.005,0.104981,406675
2023-05-24 15:41:06.412994,"[2686513563, 2686513563, 2686513563]",Sparse,70000,1,0.005,4.01174,9412740
2023-05-24 15:41:11.059616,"[1603943006, 1603943006, 1603943006]",Dense sharing,70000,1,0.01,0.831137,3920623
2023-05-24 15:41:11.891599,"[1603943006, 1603943006, 1603943006]",Dense,70000,1,0.01,0.018135,372
2023-05-24 15:41:12.622576,"[1603943006, 1603943006, 1603943006]",Sparse sharing,70000,1,0.01,0.194486,812663
2023-05-24 15:41:12.817546,"[1603943006, 1603943006, 1603943006]",Sparse,70000,1,0.01,8.259612,18780588
2023-05-24 15:41:21.781431,"[1205606200, 1205606200, 1205606200]",Dense sharing,90000,1,0.0001,1.092943,5040628
2023-05-24 15:41:22.875216,"[1205606200, 1205606200, 1205606200]",Dense,90000,1,0.0001,0.011279,372
2023-05-24 15:41:23.518030,"[1205606200, 1205606200, 1205606200]",Sparse sharing,90000,1,0.0001,0.004062,11135
2023-05-24 15:41:23.522450,"[1205606200, 1205606200, 1205606200]",Sparse,90000,1,0.0001,0.20916,285654
2023-05-24 15:41:24.358706,"[628617868, 628617868, 628617868]",Dense sharing,90000,1,0.001,1.083318,5040624
2023-05-24 15:41:25.442926,"[628617868, 628617868, 628617868]",Dense,90000,1,0.001,0.016723,372
2023-05-24 15:41:26.145265,"[628617868, 628617868, 628617868]",Sparse sharing,90000,1,0.001,0.025109,105074
2023-05-24 15:41:26.170736,"[628617868, 628617868, 628617868]",Sparse,90000,1,0.001,1.089253,2453692
2023-05-24 15:41:27.884654,"[4214548132, 4214548132, 4214548132]",Dense sharing,90000,1,0.005,1.081229,5040606
2023-05-24 15:41:28.966776,"[4214548132, 4214548132, 4214548132]",Dense,90000,1,0.005,0.016999,372
2023-05-24 15:41:29.599420,"[4214548132, 4214548132, 4214548132]",Sparse sharing,90000,1,0.005,0.1339,522656
2023-05-24 15:41:29.733794,"[4214548132, 4214548132, 4214548132]",Sparse,90000,1,0.005,5.215157,12089053
2023-05-24 15:41:35.624587,"[2158492677, 2158492677, 2158492677]",Dense sharing,90000,1,0.01,1.100604,5040651
2023-05-24 15:41:36.726228,"[2158492677, 2158492677, 2158492677]",Dense,90000,1,0.01,0.014939,372
2023-05-24 15:41:37.374785,"[2158492677, 2158492677, 2158492677]",Sparse sharing,90000,1,0.01,0.267725,1044664
2023-05-24 15:41:37.643022,"[2158492677, 2158492677, 2158492677]",Sparse,90000,1,0.01,10.490617,24134593
2023-05-24 15:41:48.711004,"[1962671084, 1962671084, 1962671084]",Dense sharing,100000,1,0.0001,1.282792,5600621
2023-05-24 15:41:49.994658,"[1962671084, 1962671084, 1962671084]",Dense,100000,1,0.0001,0.012693,372
2023-05-24 15:41:50.642905,"[1962671084, 1962671084, 1962671084]",Sparse sharing,100000,1,0.0001,0.007481,12294
2023-05-24 15:41:50.650866,"[1962671084, 1962671084, 1962671084]",Sparse,100000,1,0.0001,0.226289,312433
2023-05-24 15:41:51.526419,"[880682203, 880682203, 880682203]",Dense sharing,100000,1,0.001,1.25676,5600646
2023-05-24 15:41:52.784060,"[880682203, 880682203, 880682203]",Dense,100000,1,0.001,0.012012,372
2023-05-24 15:41:53.464053,"[880682203, 880682203, 880682203]",Sparse sharing,100000,1,0.001,0.052085,116682
2023-05-24 15:41:53.516594,"[880682203, 880682203, 880682203]",Sparse,100000,1,0.001,1.206866,2721219
2023-05-24 15:41:55.413972,"[2849784552, 2849784552, 2849784552]",Dense sharing,100000,1,0.005,1.248352,5600667
2023-05-24 15:41:56.663194,"[2849784552, 2849784552, 2849784552]",Dense,100000,1,0.005,0.013504,372
2023-05-24 15:41:57.376004,"[2849784552, 2849784552, 2849784552]",Sparse sharing,100000,1,0.005,0.143171,580683
2023-05-24 15:41:57.519615,"[2849784552, 2849784552, 2849784552]",Sparse,100000,1,0.005,5.970569,13427385
2023-05-24 15:42:04.117750,"[88279696, 88279696, 88279696]",Dense sharing,100000,1,0.01,1.229707,5600668
2023-05-24 15:42:05.348497,"[88279696, 88279696, 88279696]",Dense,100000,1,0.01,0.012416,372
2023-05-24 15:42:06.049364,"[88279696, 88279696, 88279696]",Sparse sharing,100000,1,0.01,0.268837,1160674
2023-05-24 15:42:06.318726,"[88279696, 88279696, 88279696]",Sparse,100000,1,0.01,11.687398,26810905
2023-05-24 15:42:18.634958,"[1894363935, 1894363935, 1894363935]",Dense sharing,300000,1,0.0001,3.749113,16800758
2023-05-24 15:42:22.491270,"[1894363935, 1894363935, 1894363935]",Dense,300000,1,0.0001,0.038625,372
2023-05-24 15:42:23.231798,"[1894363935, 1894363935, 1894363935]",Sparse sharing,300000,1,0.0001,0.010538,38850
2023-05-24 15:42:23.242693,"[1894363935, 1894363935, 1894363935]",Sparse,300000,1,0.0001,0.511686,923478
2023-05-24 15:42:24.455522,"[3677775773, 3677775773, 3677775773]",Dense sharing,300000,1,0.001,3.812929,16800621
2023-05-24 15:42:28.378394,"[3677775773, 3677775773, 3677775773]",Dense,300000,1,0.001,0.03692,372
2023-05-24 15:42:29.065379,"[3677775773, 3677775773, 3677775773]",Sparse sharing,300000,1,0.001,0.098983,382263
2023-05-24 15:42:29.164847,"[3677775773, 3677775773, 3677775773]",Sparse,300000,1,0.001,3.863588,8785235
2023-05-24 15:42:33.645670,"[4046077925, 4046077925, 4046077925]",Dense sharing,300000,1,0.005,3.697275,16800758
2023-05-24 15:42:37.449616,"[4046077925, 4046077925, 4046077925]",Dense,300000,1,0.005,0.030792,372
2023-05-24 15:42:38.129888,"[4046077925, 4046077925, 4046077925]",Sparse sharing,300000,1,0.005,0.459126,1908619
2023-05-24 15:42:38.589564,"[4046077925, 4046077925, 4046077925]",Sparse,300000,1,0.005,19.919015,43728084
2023-05-24 15:42:59.175565,"[3289908592, 3289908592, 3289908592]",Dense sharing,300000,1,0.01,3.61804,16800695
2023-05-24 15:43:02.794555,"[3289908592, 3289908592, 3289908592]",Dense,300000,1,0.01,0.032576,372
2023-05-24 15:43:03.455965,"[3289908592, 3289908592, 3289908592]",Sparse sharing,300000,1,0.01,0.978841,3816693
2023-05-24 15:43:04.435630,"[3289908592, 3289908592, 3289908592]",Sparse,300000,1,0.01,42.28279,87407876
2023-05-24 15:43:47.374207,"[3063116589, 3063116589, 3063116589]",Dense sharing,500000,1,0.0001,6.030396,28000607
2023-05-24 15:43:53.583385,"[3063116589, 3063116589, 3063116589]",Dense,500000,1,0.0001,0.061001,372
2023-05-24 15:43:54.247193,"[3063116589, 3063116589, 3063116589]",Sparse sharing,500000,1,0.0001,0.016929,64292
2023-05-24 15:43:54.264484,"[3063116589, 3063116589, 3063116589]",Sparse,500000,1,0.0001,0.715599,1505871
2023-05-24 15:43:55.633115,"[4021320369, 4021320369, 4021320369]",Dense sharing,500000,1,0.001,6.141588,28000652
2023-05-24 15:44:01.947978,"[4021320369, 4021320369, 4021320369]",Dense,500000,1,0.001,0.050895,372
2023-05-24 15:44:02.714288,"[4021320369, 4021320369, 4021320369]",Sparse sharing,500000,1,0.001,0.155623,636673
2023-05-24 15:44:02.870325,"[4021320369, 4021320369, 4021320369]",Sparse,500000,1,0.001,6.288277,14608303
2023-05-24 15:44:09.808270,"[3924562370, 3924562370, 3924562370]",Dense sharing,500000,1,0.005,6.05274,28000526
2023-05-24 15:44:15.862001,"[3924562370, 3924562370, 3924562370]",Dense,500000,1,0.005,0.079057,372
2023-05-24 15:44:16.671260,"[3924562370, 3924562370, 3924562370]",Sparse sharing,500000,1,0.005,0.784612,3180691
2023-05-24 15:44:17.456864,"[3924562370, 3924562370, 3924562370]",Sparse,500000,1,0.005,35.07694,72849427
2023-05-24 15:44:53.227947,"[4048296791, 4048296791, 4048296791]",Dense sharing,500000,1,0.01,6.346447,28000603
2023-05-24 15:44:59.575238,"[4048296791, 4048296791, 4048296791]",Dense,500000,1,0.01,0.072968,372
2023-05-24 15:45:00.318000,"[4048296791, 4048296791, 4048296791]",Sparse sharing,500000,1,0.01,1.697811,6360665
2023-05-24 15:45:02.016539,"[4048296791, 4048296791, 4048296791]",Sparse,500000,1,0.01,74.655763,145648544
2023-05-24 15:46:17.374035,"[3289301073, 3289301073, 3289301073]",Dense sharing,700000,1,0.0001,8.875867,39200593
2023-05-24 15:46:26.499886,"[3289301073, 3289301073, 3289301073]",Dense,700000,1,0.0001,0.069528,372
2023-05-24 15:46:27.230722,"[3289301073, 3289301073, 3289301073]",Sparse sharing,700000,1,0.0001,0.042833,93645
2023-05-24 15:46:27.274010,"[3289301073, 3289301073, 3289301073]",Sparse,700000,1,0.0001,1.012334,2173249
2023-05-24 15:46:28.952009,"[848165544, 848165544, 848165544]",Dense sharing,700000,1,0.001,8.613734,39200594
2023-05-24 15:46:37.809484,"[848165544, 848165544, 848165544]",Dense,700000,1,0.001,0.076535,372
2023-05-24 15:46:38.562296,"[848165544, 848165544, 848165544]",Sparse sharing,700000,1,0.001,0.216387,930252
2023-05-24 15:46:38.779192,"[848165544, 848165544, 848165544]",Sparse,700000,1,0.001,9.247959,21257843
2023-05-24 15:46:48.791110,"[1056050116, 1056050116, 1056050116]",Dense sharing,700000,1,0.005,8.475491,39200706
2023-05-24 15:46:57.388464,"[1056050116, 1056050116, 1056050116]",Dense,700000,1,0.005,0.070937,372
2023-05-24 15:46:58.140857,"[1056050116, 1056050116, 1056050116]",Sparse sharing,700000,1,0.005,1.187586,4648732
2023-05-24 15:46:59.330810,"[1056050116, 1056050116, 1056050116]",Sparse,700000,1,0.005,51.672995,106086222
2023-05-24 15:47:51.717960,"[608907763, 608907763, 608907763]",Dense sharing,700000,1,0.01,8.518368,39200634
2023-05-24 15:48:00.350051,"[608907763, 608907763, 608907763]",Dense,700000,1,0.01,0.080323,372
2023-05-24 15:48:01.095447,"[608907763, 608907763, 608907763]",Sparse sharing,700000,1,0.01,2.477118,9296709
2023-05-24 15:48:03.573321,"[608907763, 608907763, 608907763]",Sparse,700000,1,0.01,110.988291,212121439
2023-05-24 15:49:55.348110,"[2329846467, 2329846467, 2329846467]",Dense sharing,900000,1,0.0001,10.804085,50400449
2023-05-24 15:50:06.474208,"[2329846467, 2329846467, 2329846467]",Dense,900000,1,0.0001,0.095432,372
2023-05-24 15:50:07.266467,"[2329846467, 2329846467, 2329846467]",Sparse sharing,900000,1,0.0001,0.027831,120190
2023-05-24 15:50:07.294774,"[2329846467, 2329846467, 2329846467]",Sparse,900000,1,0.0001,1.220052,2779089
2023-05-24 15:50:09.178569,"[1256952483, 1256952483, 1256952483]",Dense sharing,900000,1,0.001,11.014348,50400659
2023-05-24 15:50:20.506097,"[1256952483, 1256952483, 1256952483]",Dense,900000,1,0.001,0.09223,372
2023-05-24 15:50:21.293351,"[1256952483, 1256952483, 1256952483]",Sparse sharing,900000,1,0.001,0.275361,1195865
2023-05-24 15:50:21.569137,"[1256952483, 1256952483, 1256952483]",Sparse,900000,1,0.001,12.399893,27317540
2023-05-24 15:50:34.667437,"[22087677, 22087677, 22087677]",Dense sharing,900000,1,0.005,11.057915,50400716
2023-05-24 15:50:45.876154,"[22087677, 22087677, 22087677]",Dense,900000,1,0.005,0.103309,372
2023-05-24 15:50:46.681891,"[22087677, 22087677, 22087677]",Sparse sharing,900000,1,0.005,1.554728,5976715
2023-05-24 15:50:48.239841,"[22087677, 22087677, 22087677]",Sparse,900000,1,0.005,70.300383,136381737
2023-05-24 15:51:59.197906,"[3946195019, 3946195019, 3946195019]",Dense sharing,900000,1,0.01,10.96817,50400626
2023-05-24 15:52:10.166904,"[3946195019, 3946195019, 3946195019]",Dense,900000,1,0.01,0.09933,372
2023-05-24 15:52:10.968502,"[3946195019, 3946195019, 3946195019]",Sparse sharing,900000,1,0.01,3.178977,11952690
2023-05-24 15:52:14.148229,"[3946195019, 3946195019, 3946195019]",Sparse,900000,1,0.01,142.883676,272714154
2023-05-24 15:54:37.741199,"[3953476886, 3953476886, 3953476886]",Dense sharing,1000000,1,0.0001,12.193566,56000651
2023-05-24 15:54:50.305039,"[3953476886, 3953476886, 3953476886]",Dense,1000000,1,0.0001,0.098896,372
2023-05-24 15:54:51.106207,"[3953476886, 3953476886, 3953476886]",Sparse sharing,1000000,1,0.0001,0.031097,133487
2023-05-24 15:54:51.137901,"[3953476886, 3953476886, 3953476886]",Sparse,1000000,1,0.0001,1.382608,3081991
2023-05-24 15:54:53.195152,"[1904527911, 1904527911, 1904527911]",Dense sharing,1000000,1,0.001,12.209284,56000538
2023-05-24 15:55:05.754475,"[1904527911, 1904527911, 1904527911]",Dense,1000000,1,0.001,0.099096,372
2023-05-24 15:55:06.553712,"[1904527911, 1904527911, 1904527911]",Sparse sharing,1000000,1,0.001,0.304163,1328682
2023-05-24 15:55:06.858371,"[1904527911, 1904527911, 1904527911]",Sparse,1000000,1,0.001,13.401084,30346573
2023-05-24 15:55:20.937846,"[3440163692, 3440163692, 3440163692]",Dense sharing,1000000,1,0.005,12.252039,56000878
2023-05-24 15:55:33.190707,"[3440163692, 3440163692, 3440163692]",Dense,1000000,1,0.005,0.11036,372
2023-05-24 15:55:34.007280,"[3440163692, 3440163692, 3440163692]",Sparse sharing,1000000,1,0.005,1.683933,6640681
2023-05-24 15:55:35.692063,"[3440163692, 3440163692, 3440163692]",Sparse,1000000,1,0.005,77.931526,151531518
2023-05-24 15:56:54.298013,"[3974260273, 3974260273, 3974260273]",Dense sharing,1000000,1,0.01,12.329884,56000616
2023-05-24 15:57:06.628727,"[3974260273, 3974260273, 3974260273]",Dense,1000000,1,0.01,0.103363,372
2023-05-24 15:57:07.436340,"[3974260273, 3974260273, 3974260273]",Sparse sharing,1000000,1,0.01,3.599392,13280696
2023-05-24 15:57:11.036470,"[3974260273, 3974260273, 3974260273]",Sparse,1000000,1,0.01,159.151904,303010012
2023-05-24 15:59:51.041658,"[2491762935, 2491762935, 2491762935]",Dense sharing,3000000,1,0.0001,37.314813,168000649
2023-05-24 16:00:29.461214,"[2491762935, 2491762935, 2491762935]",Dense,3000000,1,0.0001,0.294197,372
2023-05-24 16:00:30.683924,"[2491762935, 2491762935, 2491762935]",Sparse sharing,3000000,1,0.0001,0.104084,432682
2023-05-24 16:00:30.788399,"[2491762935, 2491762935, 2491762935]",Sparse,3000000,1,0.0001,4.516639,9851331
2023-05-24 16:00:36.253624,"[2252684042, 2252684042, 2252684042]",Dense sharing,3000000,1,0.001,36.890908,168000538
2023-05-24 16:01:14.183736,"[2252684042, 2252684042, 2252684042]",Dense,3000000,1,0.001,0.291329,372
2023-05-24 16:01:15.399404,"[2252684042, 2252684042, 2252684042]",Sparse sharing,3000000,1,0.001,1.064156,4320718
2023-05-24 16:01:16.465462,"[2252684042, 2252684042, 2252684042]",Sparse,3000000,1,0.001,49.17123,97999736
2023-05-24 16:02:06.486859,"[2525144725, 2525144725, 2525144725]",Dense sharing,3000000,1,0.005,36.346391,168000214
2023-05-24 16:02:43.911664,"[2525144725, 2525144725, 2525144725]",Dense,3000000,1,0.005,0.292064,372
2023-05-24 16:02:45.133007,"[2525144725, 2525144725, 2525144725]",Sparse sharing,3000000,1,0.005,5.7506,21600627
2023-05-24 16:02:50.884343,"[2525144725, 2525144725, 2525144725]",Sparse,3000000,1,0.005,259.249995,489776138
2023-05-24 16:07:11.101408,"[319430533, 319430533, 319430533]",Dense sharing,3000000,1,0.01,36.230825,168000225
2023-05-24 16:07:48.410770,"[319430533, 319430533, 319430533]",Dense,3000000,1,0.01,0.292437,372
2023-05-24 16:07:49.644509,"[319430533, 319430533, 319430533]",Sparse sharing,3000000,1,0.01,11.407513,43200719
2023-05-24 16:08:01.202541,"[319430533, 319430533, 319430533]",Sparse,3000000,1,0.01,532.737116,979496822
2023-05-24 16:16:54.987200,"[4009700240, 4009700240, 4009700240]",Dense sharing,5000000,1,0.0001,61.918008,280000665
2023-05-24 16:17:58.795955,"[4009700240, 4009700240, 4009700240]",Dense,5000000,1,0.0001,0.485422,372
2023-05-24 16:18:00.450298,"[4009700240, 4009700240, 4009700240]",Sparse sharing,5000000,1,0.0001,0.17422,748700
2023-05-24 16:18:00.625027,"[4009700240, 4009700240, 4009700240]",Sparse,5000000,1,0.0001,7.521343,16970436
2023-05-24 16:18:09.144439,"[3319005458, 3319005458, 3319005458]",Dense sharing,5000000,1,0.001,62.748904,280000542
2023-05-24 16:19:13.764971,"[3319005458, 3319005458, 3319005458]",Dense,5000000,1,0.001,0.485605,372
2023-05-24 16:19:15.428016,"[3319005458, 3319005458, 3319005458]",Sparse sharing,5000000,1,0.001,1.941186,7480716
2023-05-24 16:19:17.370011,"[3319005458, 3319005458, 3319005458]",Sparse,5000000,1,0.001,88.936033,169179487
2023-05-24 16:20:47.326805,"[3756831835, 3756831835, 3756831835]",Dense sharing,5000000,1,0.005,61.196565,280000429
2023-05-24 16:21:50.401031,"[3756831835, 3756831835, 3756831835]",Dense,5000000,1,0.005,0.499997,372
2023-05-24 16:21:52.081659,"[3756831835, 3756831835, 3756831835]",Sparse sharing,5000000,1,0.005,9.723431,37400786
2023-05-24 16:22:01.938685,"[3756831835, 3756831835, 3756831835]",Sparse,5000000,1,0.005,461.101589,845658892
2023-05-24 16:29:44.140597,"[1794546736, 1794546736, 1794546736]",Dense sharing,5000000,1,0.01,62.135561,280001141
2023-05-24 16:30:48.183475,"[1794546736, 1794546736, 1794546736]",Dense,5000000,1,0.01,0.53696,372
2023-05-24 16:30:49.916911,"[1794546736, 1794546736, 1794546736]",Sparse sharing,5000000,1,0.01,20.103798,74800634
2023-05-24 16:31:10.291021,"[1794546736, 1794546736, 1794546736]",Sparse,5000000,1,0.01,930.914952,1691259538
2023-05-24 16:46:42.475700,"[2850814676, 2850814676, 2850814676]",Dense sharing,7000000,1,0.0001,84.562509,392000852
2023-05-24 16:48:09.686993,"[2850814676, 2850814676, 2850814676]",Dense,7000000,1,0.0001,0.781141,372
2023-05-24 16:48:11.899708,"[2850814676, 2850814676, 2850814676]",Sparse sharing,7000000,1,0.0001,0.24008,1047841
2023-05-24 16:48:12.140549,"[2850814676, 2850814676, 2850814676]",Sparse,7000000,1,0.0001,10.592999,23735207
2023-05-24 16:48:23.930142,"[406941490, 406941490, 406941490]",Dense sharing,7000000,1,0.001,84.6318,392000499
2023-05-24 16:49:51.215881,"[406941490, 406941490, 406941490]",Dense,7000000,1,0.001,0.763568,372
2023-05-24 16:49:53.422492,"[406941490, 406941490, 406941490]",Sparse sharing,7000000,1,0.001,2.673491,10472687
2023-05-24 16:49:56.096721,"[406941490, 406941490, 406941490]",Sparse,7000000,1,0.001,125.544111,236824755
2023-05-24 16:52:02.878475,"[33053673, 33053673, 33053673]",Dense sharing,7000000,1,0.005,84.655743,392001078
2023-05-24 16:53:30.186340,"[33053673, 33053673, 33053673]",Dense,7000000,1,0.005,0.749273,372
2023-05-24 16:53:32.383537,"[33053673, 33053673, 33053673]",Sparse sharing,7000000,1,0.005,13.923231,52360879
2023-05-24 16:53:46.478449,"[33053673, 33053673, 33053673]",Sparse,7000000,1,0.005,654.351261,1183897751
2023-05-24 17:04:42.113889,"[686527336, 686527336, 686527336]",Dense sharing,7000000,1,0.01,85.489951,392000791
2023-05-24 17:06:10.271033,"[686527336, 686527336, 686527336]",Dense,7000000,1,0.01,0.678662,372
2023-05-24 17:06:12.412373,"[686527336, 686527336, 686527336]",Sparse sharing,7000000,1,0.01,27.559562,104720577
2023-05-24 17:06:40.339667,"[686527336, 686527336, 686527336]",Sparse,7000000,1,0.01,1297.363501,2367738604
2023-05-24 17:28:19.232197,"[429363786, 429363786, 429363786]",Dense sharing,9000000,1,0.0001,108.883753,504000133
2023-05-24 17:30:11.538198,"[429363786, 429363786, 429363786]",Dense,9000000,1,0.0001,0.938852,372
2023-05-24 17:30:14.145367,"[429363786, 429363786, 429363786]",Sparse sharing,9000000,1,0.0001,0.32005,1397475
2023-05-24 17:30:14.465983,"[429363786, 429363786, 429363786]",Sparse,9000000,1,0.0001,14.921779,31561423
2023-05-24 17:30:30.810508,"[635089924, 635089924, 635089924]",Dense sharing,9000000,1,0.001,108.349682,504000918
2023-05-24 17:32:22.552544,"[635089924, 635089924, 635089924]",Dense,9000000,1,0.001,0.876926,372
2023-05-24 17:32:25.121333,"[635089924, 635089924, 635089924]",Sparse sharing,9000000,1,0.001,3.733692,13968640
2023-05-24 17:32:28.884044,"[635089924, 635089924, 635089924]",Sparse,9000000,1,0.001,170.660765,315060574
2023-05-24 17:35:21.106683,"[3385014969, 3385014969, 3385014969]",Dense sharing,9000000,1,0.005,109.240658,504000680
2023-05-24 17:37:13.796703,"[3385014969, 3385014969, 3385014969]",Dense,9000000,1,0.005,0.892128,372
2023-05-24 17:37:16.391976,"[3385014969, 3385014969, 3385014969]",Sparse sharing,9000000,1,0.005,18.130711,69840601
